customer_id,transaction_date,product_used,transaction_amount,customer_tenure,transaction_frequency
1021,2023-03-29,Savings Account,74735.35,5,45
1829,2024-10-27,Car Loan,55676.71,14,28
1659,2024-04-04,Car Loan,24122.28,10,15
1215,2024-08-09,Fixed Deposit,17605.45,12,34
1449,2024-11-03,Mortgage Loan,14039.65,13,21
1487,2023-07-22,Savings Account,79664.91,2,31
1881,2024-09-29,Current Account,60144.19,6,13
1357,2023-08-10,Mutual Fund,68988.72,1,10
1501,2023-12-18,Credit Card,68433.21,1,30
1545,2024-06-05,Car Loan,92748.96,6,16
1493,2023-10-19,Mutual Fund,48761.15,14,12
1128,2023-03-28,Current Account,88396.52,12,23
1531,2023-09-03,Mutual Fund,97842.96,10,8
1244,2024-10-26,Mutual Fund,74615.89,2,6
1588,2024-02-21,Fixed Deposit,42501.41,10,6
1928,2024-05-24,Car Loan,65141.01,2,43
1725,2024-01-28,Car Loan,68068.03,7,20
1244,2023-09-13,Credit Card,23215.03,7,46
1484,2024-04-08,Savings Account,82423.44,6,20
1737,2025-01-04,Credit Card,99339.4,7,15
1147,2025-01-18,Mutual Fund,16932.52,2,47
1070,2023-02-14,Car Loan,34371.51,10,27
1127,2025-02-03,Mortgage Loan,64787.95,7,2
1125,2024-04-29,Mortgage Loan,89474.79,8,46
1857,2023-09-01,Fixed Deposit,83454.22,10,40
1908,2024-02-12,Current Account,46637.7,8,10
1207,2023-12-09,Mortgage Loan,16964.19,6,30
1342,2023-05-13,Fixed Deposit,93387.91,12,49
1021,2024-04-11,Credit Card,74411.39,9,30
1840,2023-05-02,Fixed Deposit,36499.61,6,29
1080,2023-08-17,Mutual Fund,2345.61,8,35
1675,2024-04-15,Savings Account,97476.3,2,21
1121,2024-09-03,Current Account,23501.08,3,29
1934,2024-02-22,Current Account,97296.66,11,45
1426,2023-04-18,Car Loan,41408.84,1,2
1462,2025-01-18,Car Loan,27665.65,6,30
1242,2023-07-05,Car Loan,75306.13,7,13
1750,2024-12-26,Mutual Fund,46336.27,14,3
1570,2024-11-08,Mutual Fund,13900.12,11,48
1929,2023-02-24,Credit Card,86240.99,11,37
1921,2024-06-09,Mutual Fund,71956.63,13,18
1799,2023-05-15,Current Account,21167.18,7,6
1412,2024-02-14,Personal Loan,27233.74,2,37
1163,2024-04-14,Personal Loan,17595.51,1,30
1758,2024-02-20,Savings Account,37451.24,11,20
1519,2023-05-08,Current Account,89420.16,12,4
1923,2024-04-04,Fixed Deposit,21100.16,1,19
1688,2024-11-04,Personal Loan,21166.42,11,30
1132,2024-12-17,Savings Account,9279.51,6,19
1990,2024-02-02,Mortgage Loan,28941.23,9,25
1880,2024-05-24,Personal Loan,62384.19,12,2
1833,2023-07-06,Mortgage Loan,95340.35,13,3
1042,2023-09-11,Personal Loan,94700.93,11,27
1476,2024-11-12,Personal Loan,65269.05,3,45
1361,2024-01-29,Mortgage Loan,65580.42,1,14
1770,2023-07-23,Fixed Deposit,42868.49,9,20
1965,2023-12-25,Credit Card,74634.66,6,12
1587,2023-08-29,Personal Loan,27853.71,11,32
1671,2025-01-20,Current Account,13251.71,6,4
1243,2025-01-24,Car Loan,9395.92,8,49
1799,2023-11-25,Savings Account,33524.87,13,18
1342,2024-06-25,Car Loan,79060.18,1,4
1575,2024-10-12,Fixed Deposit,11363.73,10,1
1048,2024-04-23,Savings Account,47600.78,9,16
1806,2025-01-07,Mutual Fund,17798.04,13,46
1328,2024-11-08,Personal Loan,13267.38,13,42
1858,2023-07-27,Current Account,36548.12,12,43
1174,2024-09-22,Car Loan,40426.49,8,42
1336,2024-07-01,Fixed Deposit,38728.13,5,28
1900,2023-06-07,Car Loan,34846.37,3,43
1310,2024-07-15,Current Account,7053.25,13,28
1872,2024-02-20,Personal Loan,12085.3,11,42
1709,2024-12-06,Current Account,4465.99,9,8
1010,2023-07-30,Savings Account,85372.9,11,12
1423,2023-10-13,Mutual Fund,51625.01,14,21
1420,2025-01-17,Mortgage Loan,40266.55,12,44
1761,2024-09-22,Mutual Fund,16289.4,14,3
1262,2025-01-23,Car Loan,11059.12,7,7
1714,2024-08-14,Current Account,96708.58,8,34
1623,2025-01-14,Fixed Deposit,42931.39,3,30
1928,2024-07-25,Mortgage Loan,87176.14,9,14
1944,2023-11-21,Car Loan,61636.14,9,35
1037,2024-01-30,Mutual Fund,57656.67,13,19
1750,2023-10-01,Personal Loan,93333.66,1,3
1751,2023-12-04,Personal Loan,23368.89,3,9
1454,2024-07-02,Fixed Deposit,66124.85,6,29
1645,2023-12-25,Credit Card,46931.34,12,10
1401,2023-08-22,Mortgage Loan,84487.58,14,13
1569,2024-02-01,Fixed Deposit,91390.73,7,44
1238,2024-11-12,Car Loan,79447.09,4,28
1726,2023-05-06,Mortgage Loan,60487.1,1,30
1278,2023-09-25,Credit Card,14679.15,5,13
1499,2024-05-27,Personal Loan,18669.02,3,13
1322,2023-08-22,Fixed Deposit,97704.44,10,33
1221,2023-07-13,Savings Account,67894.39,8,17
1786,2024-03-06,Credit Card,78267.94,14,26
1659,2023-04-01,Personal Loan,80287.4,1,5
1772,2023-11-06,Car Loan,60995.32,7,7
1043,2024-01-14,Current Account,81514.92,12,26
1511,2023-12-20,Credit Card,35825.03,8,9
1883,2024-02-21,Personal Loan,36921.53,1,16
1898,2024-08-09,Mutual Fund,43208.23,7,8
1093,2023-07-27,Credit Card,99233.08,10,33
1752,2024-06-06,Personal Loan,22517.66,13,26
1479,2024-06-02,Savings Account,18603.93,4,8
1796,2024-02-13,Fixed Deposit,47431.55,14,44
1654,2024-04-22,Car Loan,9113.76,8,33
1647,2024-04-14,Savings Account,44168.35,12,11
1386,2023-11-15,Car Loan,74995.72,8,15
1785,2023-02-13,Car Loan,5299.43,10,14
1609,2024-07-23,Fixed Deposit,51193.15,4,18
1912,2023-07-11,Mortgage Loan,79654.01,12,35
1378,2024-03-08,Personal Loan,74935.63,14,31
1301,2023-03-15,Current Account,54166.2,9,49
1501,2024-08-01,Mortgage Loan,98726.51,7,31
1926,2023-07-16,Credit Card,61754.63,3,48
1658,2023-04-11,Mutual Fund,95966.43,12,49
1830,2024-05-18,Mortgage Loan,62295.63,8,6
1989,2024-04-01,Credit Card,11357.13,11,43
1037,2024-05-24,Mortgage Loan,6367.79,9,25
1030,2024-08-08,Credit Card,19676.88,13,12
1801,2023-03-22,Personal Loan,8490.59,9,33
1715,2024-02-08,Car Loan,88411.43,3,39
1500,2024-09-21,Car Loan,31357.98,8,36
1996,2024-08-20,Fixed Deposit,34741.85,11,21
1504,2023-10-08,Personal Loan,52951.49,12,23
1125,2024-02-23,Mortgage Loan,68815.21,13,30
1588,2024-10-13,Savings Account,90982.15,13,10
1811,2023-04-16,Current Account,80727.9,4,19
1766,2023-05-08,Current Account,5910.81,5,6
1155,2023-12-02,Mortgage Loan,35819.18,10,5
1791,2024-02-11,Fixed Deposit,93858.82,10,49
1276,2023-07-03,Mutual Fund,12660.77,6,39
1074,2024-10-19,Current Account,37684.19,6,43
1677,2024-05-05,Car Loan,31639.95,10,3
1025,2024-04-11,Mortgage Loan,97228.85,1,27
1005,2024-09-19,Credit Card,31932.52,1,13
1444,2023-02-15,Fixed Deposit,98563.3,12,38
1185,2023-07-24,Credit Card,11946.98,5,45
1392,2023-10-18,Mortgage Loan,36799.68,4,14
1152,2024-01-29,Car Loan,1924.69,14,31
1627,2025-01-30,Personal Loan,84646.19,4,35
1560,2024-06-04,Personal Loan,92399.22,3,30
1962,2024-03-10,Current Account,31516.08,5,6
1801,2024-10-17,Savings Account,25028.69,6,32
1975,2024-08-13,Mutual Fund,32019.2,14,42
1012,2024-06-06,Fixed Deposit,2782.37,3,12
1048,2023-12-25,Car Loan,36510.86,11,13
1812,2024-01-26,Car Loan,45744.16,4,15
1200,2024-07-06,Mutual Fund,48388.46,9,36
1463,2023-11-29,Credit Card,91618.48,11,34
1421,2024-01-20,Personal Loan,66057.51,6,2
1632,2024-11-19,Mutual Fund,1697.4,13,29
1664,2023-05-19,Current Account,56029.76,12,13
1865,2024-07-15,Credit Card,82825.31,11,43
1705,2025-01-11,Current Account,40988.63,9,20
1615,2024-03-01,Current Account,84263.19,4,18
1499,2023-10-18,Car Loan,14464.73,12,19
1011,2023-12-16,Current Account,49072.7,13,1
1620,2023-08-09,Current Account,65910.8,12,9
1900,2023-10-03,Mortgage Loan,59899.79,10,23
1633,2024-05-22,Savings Account,14734.09,6,33
1706,2024-09-02,Fixed Deposit,91430.82,13,15
1698,2023-04-13,Car Loan,74083.42,12,47
1102,2024-03-31,Mutual Fund,70054.97,3,35
1451,2024-01-16,Mortgage Loan,26254.58,11,6
1255,2023-06-09,Savings Account,91205.64,8,17
1855,2024-04-21,Personal Loan,94793.66,1,43
1865,2023-08-11,Car Loan,60261.74,3,40
1615,2024-08-13,Mortgage Loan,26974.98,6,22
1079,2023-05-09,Mutual Fund,4742.07,6,35
1725,2024-01-04,Current Account,63315.82,3,20
1380,2023-08-16,Current Account,28388.01,5,29
1624,2023-04-22,Current Account,87289.75,14,24
1481,2024-08-30,Savings Account,78519.5,6,33
1897,2023-03-12,Savings Account,73686.21,11,5
1747,2023-03-15,Current Account,61319.55,3,4
1011,2023-05-24,Mutual Fund,29341.85,14,3
1713,2024-12-15,Personal Loan,42708.88,10,22
1125,2023-08-25,Fixed Deposit,38417.63,11,25
1672,2024-07-29,Mortgage Loan,42449.53,12,9
1980,2024-04-27,Personal Loan,89913.76,12,20
1305,2023-12-29,Mortgage Loan,97426.07,9,1
1694,2023-12-30,Car Loan,67565.15,14,21
1830,2024-11-13,Credit Card,60979.45,8,35
1634,2024-12-01,Personal Loan,11114.41,3,42
1139,2023-03-13,Mortgage Loan,59250.86,10,22
1960,2024-04-05,Mortgage Loan,2174.7,10,6
1665,2023-04-08,Fixed Deposit,80451.82,1,39
1305,2024-07-13,Savings Account,27086.78,8,8
1137,2023-11-26,Savings Account,41403.1,2,48
1532,2024-11-23,Mortgage Loan,25129.02,8,28
1037,2023-09-09,Current Account,19262.96,10,5
1551,2023-10-30,Car Loan,3426.97,9,20
1566,2023-10-10,Mutual Fund,54726.77,5,38
1625,2023-06-11,Personal Loan,55826.17,14,26
1012,2025-01-17,Credit Card,63412.24,14,28
1120,2024-02-17,Savings Account,90595.34,9,24
1132,2024-04-23,Car Loan,15982.28,4,21
1447,2023-10-02,Fixed Deposit,96566.73,13,49
1235,2025-01-30,Mutual Fund,91840.98,2,44
1314,2023-05-14,Savings Account,65328.99,8,17
1954,2024-09-29,Fixed Deposit,60191.51,7,48
1641,2024-12-01,Mortgage Loan,14724.3,5,20
1898,2024-04-28,Fixed Deposit,968.33,5,5
1407,2024-02-05,Credit Card,76142.4,8,11
1688,2023-09-21,Current Account,33699.77,8,2
1109,2025-01-13,Current Account,69615.78,10,44
1494,2024-04-12,Personal Loan,88909.23,11,37
1979,2024-07-09,Current Account,53061.53,4,12
1667,2023-08-23,Personal Loan,99666.22,1,28
1560,2024-09-05,Savings Account,75414.89,1,11
1892,2024-07-26,Current Account,73718.8,3,5
1037,2024-02-01,Fixed Deposit,42918.88,7,12
1898,2024-01-25,Personal Loan,80549.17,10,17
1175,2023-09-16,Credit Card,42453.95,2,36
1650,2024-06-09,Savings Account,36665.97,7,45
1184,2024-04-11,Car Loan,92968.96,1,39
1900,2024-12-21,Savings Account,95465.25,11,17
1273,2024-02-08,Personal Loan,67834.5,13,1
1729,2024-03-15,Mutual Fund,44595.68,4,42
1490,2023-06-04,Current Account,69593.52,4,22
1618,2023-08-07,Car Loan,17258.3,4,21
1267,2024-06-22,Fixed Deposit,71193.51,4,24
1721,2023-03-15,Fixed Deposit,15593.2,6,35
1932,2023-12-07,Mortgage Loan,39739.03,13,28
1570,2023-06-27,Mutual Fund,9310.14,10,37
1946,2023-03-01,Mutual Fund,78890.96,5,16
1571,2024-12-18,Current Account,70832.07,10,27
1049,2024-08-08,Savings Account,60565.52,8,24
1521,2024-06-06,Savings Account,29868.81,5,7
1225,2023-07-29,Mortgage Loan,22430.69,10,6
1695,2024-11-07,Fixed Deposit,3526.71,4,44
1623,2023-05-17,Personal Loan,22409.01,14,27
1834,2024-10-31,Personal Loan,37453.3,14,21
1471,2023-03-01,Savings Account,30154.62,12,16
1204,2025-01-23,Car Loan,84844.03,13,42
1137,2023-04-17,Mortgage Loan,70383.49,13,29
1629,2025-02-05,Car Loan,48427.87,14,14
1195,2024-12-17,Personal Loan,35624.08,3,16
1040,2024-09-13,Mortgage Loan,46266.71,14,39
1567,2023-02-15,Credit Card,37426.08,3,11
1391,2024-08-25,Current Account,81382.49,7,9
1978,2023-04-21,Credit Card,2478.85,10,26
1046,2023-10-17,Personal Loan,54104.48,9,41
1136,2023-08-13,Fixed Deposit,62507.23,6,49
1209,2024-06-30,Mutual Fund,9047.27,14,44
1462,2023-03-18,Personal Loan,99602.34,13,34
1478,2023-11-26,Savings Account,2725.02,12,4
1977,2024-01-26,Credit Card,10127.39,2,31
1131,2023-03-07,Fixed Deposit,66791.94,6,25
1100,2024-08-20,Mutual Fund,89802.76,1,22
1699,2024-10-02,Current Account,95920.25,4,35
1044,2024-02-05,Mutual Fund,92048.16,4,31
1661,2024-05-26,Mortgage Loan,64714.91,11,15
1198,2024-06-01,Fixed Deposit,61926.75,14,7
1700,2024-09-12,Savings Account,10032.18,10,37
1666,2024-04-05,Fixed Deposit,21471.89,4,20
1221,2023-08-20,Credit Card,53147.5,3,8
1301,2023-09-12,Personal Loan,54861.57,5,17
1238,2023-09-29,Savings Account,63396.54,8,22
1323,2023-10-14,Fixed Deposit,48244.6,10,6
1596,2023-04-17,Credit Card,975.34,10,30
1291,2025-02-06,Mutual Fund,63394.37,2,33
1099,2023-02-28,Mortgage Loan,14642.9,7,41
1441,2023-12-11,Credit Card,51449.78,11,42
1163,2024-01-27,Current Account,84033.09,1,25
1954,2023-08-10,Personal Loan,92538.56,14,2
1135,2025-01-20,Credit Card,66260.8,6,31
1903,2023-02-12,Credit Card,87504.13,3,37
1433,2024-08-11,Savings Account,24920.04,14,8
1970,2023-02-20,Mortgage Loan,48476.58,6,8
1342,2023-05-25,Mortgage Loan,42201.94,1,25
1823,2024-12-11,Savings Account,83180.75,5,29
1336,2023-04-14,Mortgage Loan,13559.88,7,23
1859,2024-03-10,Current Account,96823.1,3,2
1803,2024-10-11,Car Loan,92843.15,13,6
1254,2023-10-26,Mutual Fund,2250.31,7,33
1001,2023-07-20,Personal Loan,4023.35,14,47
1886,2025-01-05,Car Loan,43474.15,2,19
1323,2024-02-09,Personal Loan,31639.94,12,49
1076,2025-01-24,Personal Loan,59254.1,4,23
1245,2023-07-06,Mutual Fund,80245.91,8,2
1229,2024-05-17,Current Account,71790.97,13,13
1037,2023-11-14,Mortgage Loan,3137.77,12,6
1205,2023-03-20,Fixed Deposit,10416.77,5,40
1292,2023-12-10,Credit Card,86909.18,13,31
1144,2023-08-20,Mortgage Loan,50986.22,10,46
1478,2024-10-20,Current Account,64560.46,11,7
1097,2024-07-16,Mutual Fund,90926.53,5,12
1454,2023-07-21,Fixed Deposit,74562.07,6,30
1743,2023-08-10,Car Loan,8736.15,10,48
1141,2024-03-14,Fixed Deposit,96888.65,9,22
1688,2024-10-23,Mortgage Loan,2836.19,4,37
1894,2023-02-28,Credit Card,65842.42,6,8
1567,2024-08-30,Car Loan,83514.99,10,23
1191,2024-01-16,Current Account,48102.46,8,30
1083,2024-11-22,Personal Loan,3130.67,12,28
1427,2024-03-02,Car Loan,59435.22,4,43
1340,2023-05-05,Current Account,16458.76,7,37
1257,2024-11-17,Fixed Deposit,64659.01,12,49
1922,2024-01-10,Car Loan,14250.58,9,24
1270,2023-09-27,Personal Loan,6858.44,2,37
1602,2023-10-09,Mutual Fund,94252.72,4,19
1371,2024-12-19,Current Account,32541.9,12,11
1521,2023-03-14,Personal Loan,8751.86,9,33
1067,2023-03-09,Mortgage Loan,78125.36,8,48
1280,2024-07-27,Mortgage Loan,37928.43,3,38
1064,2024-11-04,Personal Loan,91109.56,4,23
1721,2024-10-27,Credit Card,66840.96,11,18
1227,2024-08-12,Car Loan,48778.6,11,13
1832,2024-03-31,Credit Card,2862.36,6,29
1523,2024-05-14,Savings Account,75708.36,8,3
1139,2025-01-08,Mutual Fund,1235.2,5,28
1545,2024-08-21,Mortgage Loan,17944.78,7,6
1562,2024-04-03,Savings Account,38037.22,7,26
1024,2023-03-18,Car Loan,27811.39,2,45
1767,2024-08-16,Savings Account,68618.98,7,13
1853,2024-10-06,Mutual Fund,81335.15,4,39
1952,2024-10-09,Car Loan,88970.22,9,14
1754,2023-02-17,Fixed Deposit,29061.82,13,49
1074,2024-07-19,Savings Account,2078.28,13,33
1233,2023-05-17,Personal Loan,74798.32,6,4
1655,2023-12-12,Mutual Fund,48318.13,3,26
1294,2024-09-20,Car Loan,64082.58,1,42
1107,2023-10-15,Credit Card,71893.0,8,3
1740,2024-12-13,Mortgage Loan,13104.66,4,28
1823,2024-07-28,Credit Card,18759.66,10,36
1672,2024-04-10,Mutual Fund,11192.99,3,26
1254,2024-11-20,Personal Loan,60286.86,14,7
1679,2024-09-26,Personal Loan,89354.37,8,25
1267,2024-07-21,Car Loan,43314.58,2,48
1931,2024-09-14,Fixed Deposit,12746.63,11,10
1464,2024-11-03,Personal Loan,57219.72,13,40
1935,2024-05-27,Personal Loan,54304.7,5,25
1721,2023-04-15,Credit Card,83032.43,9,18
1913,2024-06-17,Credit Card,30273.0,12,29
1307,2025-02-04,Current Account,41540.4,13,17
1173,2023-10-18,Fixed Deposit,60711.93,6,15
1750,2023-06-16,Credit Card,70051.68,10,39
1791,2024-01-22,Car Loan,88224.7,1,18
1429,2023-09-06,Mortgage Loan,97996.79,3,2
1968,2024-03-22,Mortgage Loan,49616.97,7,36
1452,2024-06-21,Mutual Fund,80480.14,8,18
1293,2023-12-29,Car Loan,76046.84,12,13
1046,2024-09-23,Current Account,20203.91,3,19
1123,2024-04-15,Credit Card,17359.51,9,46
1001,2024-04-01,Car Loan,26265.92,3,28
1887,2024-04-11,Credit Card,53011.19,1,40
1942,2024-07-02,Fixed Deposit,26356.93,10,24
1689,2023-03-05,Fixed Deposit,81135.23,13,16
1641,2023-12-13,Mortgage Loan,98231.73,5,1
1025,2025-01-07,Personal Loan,70943.18,11,21
1705,2024-08-24,Credit Card,56643.06,6,18
1525,2023-02-25,Fixed Deposit,56865.13,1,25
1217,2023-11-29,Mortgage Loan,66472.5,9,22
1909,2023-07-23,Car Loan,25092.15,4,42
1902,2024-09-18,Car Loan,73680.27,10,32
1722,2023-06-21,Fixed Deposit,27873.83,10,5
1093,2023-11-25,Credit Card,34079.46,9,41
1389,2023-04-17,Mutual Fund,37916.38,10,47
1120,2024-05-21,Mortgage Loan,72313.91,8,24
1830,2023-04-19,Car Loan,80641.06,6,25
1293,2023-11-28,Mortgage Loan,29906.0,4,35
1519,2023-11-04,Credit Card,71986.19,12,13
1512,2024-08-21,Car Loan,53146.8,13,38
1371,2024-01-20,Car Loan,93592.95,8,37
1067,2024-01-07,Car Loan,86831.09,7,14
1424,2025-01-27,Car Loan,85802.67,11,12
1460,2023-02-13,Mutual Fund,17106.05,2,37
1786,2023-09-14,Savings Account,58709.25,1,15
1982,2024-11-14,Savings Account,36324.37,9,32
1311,2024-06-26,Mortgage Loan,75957.72,12,43
1578,2023-02-28,Personal Loan,12440.1,6,19
1295,2025-01-06,Mutual Fund,24857.87,7,16
1939,2023-05-18,Car Loan,37846.69,9,9
1290,2023-02-16,Credit Card,64325.46,10,20
1301,2024-02-18,Savings Account,64128.55,4,32
1006,2023-08-16,Credit Card,19373.62,7,29
1012,2023-04-25,Fixed Deposit,85688.62,3,10
1370,2024-07-31,Car Loan,35508.44,6,49
1805,2024-03-28,Current Account,32931.37,5,11
1835,2023-12-12,Credit Card,42169.19,2,25
1996,2024-04-27,Personal Loan,90246.61,7,8
1600,2023-08-16,Personal Loan,9507.93,4,34
1443,2024-11-10,Savings Account,38306.29,4,46
1125,2024-05-07,Personal Loan,4089.2,10,7
1338,2023-06-28,Mutual Fund,8902.11,7,19
1762,2024-11-25,Personal Loan,21628.37,14,37
1838,2025-01-27,Mortgage Loan,85512.63,7,7
1847,2023-12-21,Fixed Deposit,54876.19,1,35
1467,2023-03-26,Credit Card,16616.92,14,14
1332,2024-11-15,Savings Account,58808.41,11,8
1939,2023-05-26,Credit Card,4185.41,10,27
1267,2024-06-17,Personal Loan,57633.66,4,44
1261,2024-07-08,Car Loan,74633.16,8,23
1089,2023-03-06,Fixed Deposit,26271.53,4,28
1446,2024-10-16,Savings Account,10935.02,11,34
1410,2024-09-05,Current Account,83482.69,8,46
1203,2023-12-31,Mortgage Loan,19518.7,14,9
1816,2024-08-08,Savings Account,6452.33,7,26
1456,2024-03-22,Current Account,32866.95,3,38
1310,2024-04-28,Fixed Deposit,74845.04,2,44
1591,2024-10-27,Credit Card,78228.56,1,25
1830,2023-11-21,Mortgage Loan,32384.43,10,25
1302,2023-11-23,Fixed Deposit,62411.82,13,34
1710,2024-07-02,Current Account,71667.68,12,6
1008,2023-06-12,Current Account,62001.86,5,18
1424,2024-01-27,Current Account,24616.58,3,4
1017,2023-03-03,Mortgage Loan,51464.54,8,47
1092,2023-03-30,Current Account,56887.26,9,38
1351,2023-11-08,Personal Loan,82336.39,12,15
1169,2023-06-12,Credit Card,87762.14,4,43
1861,2024-11-05,Personal Loan,1444.45,3,35
1134,2024-01-21,Car Loan,81558.04,7,30
1409,2024-06-26,Personal Loan,31865.83,14,41
1916,2023-02-11,Fixed Deposit,82254.86,3,10
1651,2024-11-20,Mortgage Loan,91718.77,11,16
1365,2024-02-03,Credit Card,97326.16,3,27
1038,2023-09-19,Car Loan,76181.97,4,39
1926,2025-01-03,Fixed Deposit,56320.54,11,25
1546,2023-03-07,Car Loan,21253.02,12,11
1947,2023-03-04,Credit Card,18243.38,4,42
1582,2023-11-22,Mortgage Loan,15529.13,2,23
1332,2023-11-28,Mutual Fund,5464.36,2,48
1643,2024-09-30,Personal Loan,37110.18,4,13
1126,2025-02-04,Mortgage Loan,87024.38,4,17
1759,2023-12-22,Car Loan,26679.34,13,46
1484,2023-12-18,Mutual Fund,33225.43,9,33
1052,2023-10-07,Fixed Deposit,69402.41,2,26
1811,2024-07-28,Savings Account,47217.92,13,10
1885,2024-07-19,Car Loan,34582.38,10,41
1686,2023-08-04,Current Account,37420.68,9,14
1140,2023-11-16,Mortgage Loan,38274.6,7,42
1317,2024-03-24,Mutual Fund,99048.74,7,20
1725,2024-02-06,Personal Loan,44683.69,14,48
1046,2024-08-30,Personal Loan,37820.86,1,32
1678,2024-08-28,Personal Loan,7716.64,6,42
1302,2023-07-04,Personal Loan,30340.47,12,15
1566,2025-01-04,Car Loan,19383.58,9,23
1137,2024-04-17,Personal Loan,17255.85,3,10
1885,2025-01-31,Mortgage Loan,57961.05,3,41
1731,2024-08-11,Fixed Deposit,95935.57,14,15
1889,2023-03-02,Car Loan,84058.08,8,30
1622,2023-10-14,Car Loan,59588.74,5,4
1204,2024-10-05,Fixed Deposit,76930.16,4,1
1215,2025-01-03,Personal Loan,22102.0,9,16
1824,2023-09-27,Car Loan,66989.65,12,3
1526,2024-04-05,Mortgage Loan,71026.34,6,41
1361,2024-06-06,Credit Card,66590.32,13,36
1071,2024-11-06,Mutual Fund,25859.08,7,19
1146,2023-09-17,Mutual Fund,5265.13,10,17
1791,2023-12-09,Car Loan,30300.31,6,26
1692,2024-07-13,Car Loan,5294.35,8,22
1207,2023-12-22,Credit Card,71507.82,5,13
1180,2023-07-11,Mortgage Loan,44201.46,13,14
1512,2023-08-07,Current Account,89815.22,13,42
1886,2024-02-27,Car Loan,28391.79,10,32
1586,2023-11-17,Personal Loan,23627.92,9,28
1230,2025-01-24,Car Loan,11592.82,6,21
1448,2023-10-20,Credit Card,91447.01,10,30
1831,2023-12-07,Current Account,38045.82,1,49
1555,2023-09-20,Current Account,76693.16,9,35
1670,2024-01-12,Fixed Deposit,29541.93,4,16
1584,2025-02-08,Credit Card,18895.14,9,6
1527,2024-07-13,Fixed Deposit,62446.88,6,39
1552,2024-02-20,Mutual Fund,1742.9,12,7
1705,2024-08-17,Credit Card,84722.42,12,3
1456,2024-11-12,Personal Loan,76956.18,12,47
1016,2024-06-28,Credit Card,10448.86,7,4
1861,2024-11-10,Car Loan,86005.5,9,10
1603,2024-01-02,Current Account,68229.76,2,24
1092,2024-09-04,Mortgage Loan,52687.53,5,41
1001,2023-11-23,Car Loan,96994.62,11,42
1462,2023-07-01,Current Account,11501.11,13,17
1218,2024-07-28,Credit Card,71244.32,6,37
1214,2023-03-09,Mortgage Loan,54598.73,7,36
1604,2024-05-21,Credit Card,40208.95,13,35
1415,2023-06-11,Mortgage Loan,68714.93,3,4
1014,2024-01-20,Mutual Fund,96161.66,1,23
1332,2024-01-20,Personal Loan,21645.19,9,30
1369,2023-03-11,Mortgage Loan,55279.31,8,9
1489,2023-03-08,Current Account,25551.29,5,29
1220,2023-03-09,Car Loan,96225.7,13,16
1382,2024-03-26,Current Account,32464.82,14,17
1783,2024-07-28,Current Account,55066.92,10,39
1450,2023-12-24,Mortgage Loan,89553.62,8,22
1332,2024-05-04,Mortgage Loan,97414.67,11,33
1825,2024-01-06,Credit Card,86931.07,2,8
1962,2023-09-22,Fixed Deposit,54011.94,11,37
1754,2024-07-27,Savings Account,75753.35,11,35
1825,2024-11-06,Current Account,58235.39,2,34
1695,2023-11-28,Car Loan,82783.88,10,23
1983,2024-04-07,Personal Loan,61890.5,5,6
1717,2024-10-08,Fixed Deposit,27541.71,14,36
1815,2024-09-27,Personal Loan,63555.91,14,22
1730,2024-09-04,Savings Account,44812.27,2,37
1574,2024-08-31,Current Account,13709.51,6,25
1375,2024-10-14,Credit Card,68128.9,13,29
1750,2023-04-03,Mortgage Loan,72477.26,1,30
1387,2024-12-06,Fixed Deposit,82550.46,11,6
